1,1851333	5,15439306358382
1,149997	5,13562959537572
1,0999976	5,10779936416185
1,050001	5,07870861271676
0,99999682	5,0473625433526
0,94999885	5,01296531791908
0,89999959	4,97632011560694
0,85000125	4,93677757225434
0,79999937	4,8934825433526
0,74999952	4,84674936416185
0,69999887	4,79598300578035
0,6499995	4,73915433526012
0,59999632	4,67657728323699
0,550003	4,60604416184971
0,50000126	4,5279925433526
0,47499794	4,48477040462428
0,44999325	4,43905190751445
0,42500005	4,39001994219653
0,39999862	4,33673595375723
0,37500086	4,28035023121387
0,35000277	4,21884612716763
0,32500017	4,15275468208092
0,29999974	4,08082404624277
0,27500104	4,00215907514451
0,24999945	3,9156350867052
0,22499849	3,81960815028902
0,19999966	3,71269572254335
0,17499917	3,59221196531792
0,14999974	3,45510710982659
0,12499869	3,29674815028902
0,099999092	3,11201832369942
0,075000807	2,88678208092486
0,049999026	2,61018265895954
0,039998847	2,47681843930636
0,029997603	2,32677433526012
0,019996654	2,15676826589595
0,010000683	1,95997335260116
-3,0423289E-7	1,72851780346821
-0,010000771	1,4613
-0,019997863	1,16081023121387
-0,030001294	0,832846705202312
-0,039997936	0,487910936416185
-0,050000333	0,13218274566474
-0,054999765	-0,032735987283237
-0,0599998	-0,201060208092486
-0,06499977	-0,37719663583815
-0,070000543	-0,52585798265896
-0,07499957	-0,679981560693642
-0,079997926	-0,828921387283237
-0,084999157	-0,97253063583815
-0,089999598	-1,11024352601156
-0,095001021	-1,24207468208093
-0,10000067	-1,36820156069364
-0,10500104	-1,4886287283237
-0,10999985	-1,60397138728324
-0,11499797	-1,71326028901734
-0,12000002	-1,81767624277457
-0,12500124	-1,91756242774566
-0,13000015	-2,01220687861272
-0,13499943	-2,10279404624277
-0,1400001	-2,18953184971098
-0,14500014	-2,27183317919075
-0,15000004	-2,35026664739884
-0,15500094	-2,42561826589595
-0,16000069	-2,49803335260116
-0,16500139	-2,56671572254335
-0,16999887	-2,63248040462428
-0,175	-2,69567358381503
-0,17999929	-2,75654768786127
-0,18500077	-2,8148389017341
-0,19000014	-2,87072075144509
-0,195	-2,92472208092486
-0,20000005	-2,9766038150289
-0,22499978	-3,21176947976879
-0,24999946	-3,40650445086705
-0,27499939	-3,57706520231214
-0,29999985	-3,72472294797688
-0,32500091	-3,85463988439306
-0,34999994	-3,96874144508671
-0,37500274	-4,07059011560694
-0,3999981	-4,16158595375723
-0,4249995	-4,24272213872832
-0,45000245	-4,31572537572254
-0,47499877	-4,38102832369942
-0,49999967	-4,44069543352601
-0,55000161	-4,54483196531792
-0,59999816	-4,63228300578035
-0,64999802	-4,70794526011561
-0,69999874	-4,77372456647399
-0,75000137	-4,83231734104046
-0,79999876	-4,88423855491329
-0,85000048	-4,93149497109827
-0,90000401	-4,97458861271676
-0,94999855	-5,01411
-0,99999885	-5,05102942196532
-1,0499989	-5,08457289017341
-1,1000012	-5,11615468208092
-1,1499993	-5,14692300578035
-1,1853934	-5,16678497109827
-1,1500005	-5,14830901734104
-1,0999989	-5,12061329479769
-1,0500022	-5,09036271676301
-1,0000014	-5,05883705202312
-0,94999771	-5,02384179190751
-0,9000001	-4,98729797687861
-0,84999962	-4,9470474566474
-0,79999706	-4,90387658959538
-0,75000154	-4,85696439306358
-0,69999999	-4,80544809248555
-0,6500015	-4,74887502890173
-0,60000149	-4,68641878612717
-0,55000012	-4,61642213872832
-0,50000012	-4,53709323699422
-0,47500057	-4,49420884393064
-0,45000066	-4,44786289017341
-0,42499979	-4,39872335260116
-0,4000005	-4,34599497109827
