1,1849413	4,31941357142857
1,1499984	4,29454892857143
1,099999	4,25643321428571
1,0500004	4,2159375
0,99999668	4,17318392857143
0,94999745	4,12766428571429
0,89999876	4,07906714285714
0,85000067	4,028075
0,80000259	3,97315142857143
0,75000111	3,91469678571429
0,69999868	3,85196678571429
0,65000055	3,78430214285714
0,59999967	3,7115675
0,54999691	3,63296142857143
0,49999785	3,54788582142857
0,47500068	3,50256235714286
0,44999866	3,45492678571429
0,424997	3,405367
0,39999537	3,35376542857143
0,37499984	3,29930285714286
0,350004	3,24164646428571
0,32499806	3,18167832142857
0,30000078	3,11827275
0,27500153	3,05108792857143
0,24999861	2,97992757142857
0,22500041	2,90384510714286
0,20000081	2,82242171428571
0,17500033	2,73480717857143
0,14999997	2,63989267857143
0,12499961	2,536779
0,099998107	2,42396032142857
0,074999679	2,29853110714286
0,050000669	2,1589145
0,039999827	2,09632275
0,029998001	2,03120157142857
0,019996742	1,96385396428571
0,010002446	1,89191942857143
2,1775999E-6	1,81561207142857
-0,010000415	1,73228117857143
-0,019999808	1,65387717857143
-0,030002124	1,57045189285714
-0,039999648	1,48418728571429
-0,050001018	1,395873
-0,055001538	1,34792407142857
-0,059999561	1,30096996428571
-0,064998511	1,25387928571429
-0,070001239	1,20622607142857
-0,07499997	1,15771521428571
-0,080000579	1,10882217857143
-0,084998934	1,05899689285714
-0,089998947	1,00848557142857
-0,09500127	0,957021821428572
-0,10000026	0,904958107142857
-0,10500087	0,851939214285714
-0,11000073	0,797711571428571
-0,11500031	0,742876
-0,11999953	0,687179714285714
-0,12499926	0,630333607142857
-0,12999775	0,572689285714286
-0,13500145	0,514473285714286
-0,14000107	0,4549805
-0,14500004	0,394828928571429
-0,14999971	0,334007975
-0,15500073	0,272286039285714
-0,16000043	0,209414671428571
-0,16500004	0,140878725
-0,17000088	0,0815723
-0,17499958	0,0176667671428571
-0,18000062	-0,0465018285714286
-0,18500158	-0,111739932142857
-0,18999889	-0,177410875
-0,19499896	-0,253207642857143
-0,20000149	-0,311708817857143
-0,22499961	-0,63527125
-0,25000092	-0,961554714285714
-0,27499931	-1,27458242857143
-0,2999996	-1,56692621428571
-0,32500027	-1,83549357142857
-0,34999975	-2,08805364285714
-0,37499854	-2,29530192857143
-0,40000145	-2,48897257142857
-0,42499828	-2,66114342857143
-0,45000155	-2,81367625
-0,47500038	-2,94882560714286
-0,50000084	-3,06905114285714
-0,5500005	-3,27226375
-0,59999787	-3,4379105
-0,65000206	-3,57557857142857
-0,69999858	-3,69139357142857
-0,74999927	-3,79113464285714
-0,80000047	-3,87803535714286
-0,85000203	-3,95481392857143
-0,90000133	-4,02405785714286
-0,94999858	-4,08622464285714
-1,0000025	-4,14299964285714
-1,0500007	-4,194605
-1,1	-4,2424325
-1,1500005	-4,2866325
-1,1854535	-4,31609857142857
-1,1499984	-4,29088071428571
-1,1000022	-4,25260642857143
-1,0499987	-4,21241
-0,99999957	-4,17000464285714
-0,94999968	-4,1245625
-0,89999976	-4,07623464285714
-0,85000174	-4,02540642857143
-0,79999878	-3,97059392857143
-0,74999958	-3,91236035714286
-0,69999783	-3,84972392857143
-0,65000213	-3,7828125
-0,59999766	-3,71048642857143
-0,5499988	-3,63215071428571
-0,49999834	-3,54748360714286
-0,47500002	-3,50224514285714
-0,45000332	-3,45494603571429
-0,42499687	-3,40565778571429
-0,40000313	-3,35428132142857
-0,37500099	-3,29998564285714
-0,34999838	-3,24293678571429
-0,32500042	-3,1829445
-0,2999989	-3,11968264285714
-0,27499998	-3,05244467857143
-0,24999984	-2,98121660714286
-0,22499935	-2,90539932142857
-0,19999937	-2,82416867857143
-0,17499978	-2,73653728571429
-0,15000031	-2,64176728571429
-0,12500073	-2,53845732142857
-0,099998938	-2,42545021428571
-0,074998885	-2,29992375
-0,050000782	-2,15917817857143
-0,039998846	-2,09626428571429
-0,030000088	-2,03064610714286
-0,020003965	-1,96241864285714
-0,01000218	-1,88990892857143
4,1750166E-7	-1,81322846428571
0,0099999386	-1,72907575
0,020000681	-1,64951689285714
0,030001727	-1,56554521428571
0,039997402	-1,47901207142857
0,049999711	-1,38962589285714
0,055000457	-1,34097782142857
0,060000212	-1,29336696428571
0,064998407	-1,24558867857143
0,070000497	-1,19737071428571
0,07499857	-1,14834471428571
0,079999859	-1,09851871428571
0,085002285	-1,04785157142857
0,089999397	-0,996675678571428
0,094998606	-0,944449357142857
0,10000187	-0,891400357142857
0,10500014	-0,837094357142857
0,10999948	-0,782376428571429
0,11499961	-0,726689357142857
0,12000097	-0,669752857142857
0,12499921	-0,612130142857143
0,13000014	-0,553473678571429
0,13499949	-0,493825428571429
0,13999986	-0,433875107142857
0,14499997	-0,37282325
0,15000095	-0,310769892857143
0,1550019	-0,247848464285714
0,16000108	-0,184207689285714
0,16500098	-0,114746878571429
0,16999992	-0,054166825
0,17500141	0,0106559125
0,18000127	0,0763202464285714
0,18500046	0,142303196428571
0,19000029	0,218789667857143
0,19500083	0,278422314285714
0,20000132	0,344310339285714
0,22500031	0,671422607142857
0,24999963	0,999515
0,27499941	1,31309828571429
0,30000034	1,60458953571429
0,32500052	1,87124542857143
0,34999982	2,12156185714286
0,37499905	2,32699789285714
0,39999941	2,51810242857143
0,42499755	2,68742160714286
0,45000037	2,83781653571429
0,47499893	2,97065442857143
0,49999977	3,08923321428571
0,55000173	3,29065360714286
0,59999876	3,45404475
0,64999974	3,58999428571429
0,70000177	3,70446392857143
0,75000392	3,80314535714286
0,80000096	3,8890025
0,8499997	3,96523464285714
0,90000085	4,03320464285714
0,95000071	4,0945925
0,9999989	4,15054178571429
1,0500015	4,20203964285714
1,0999993	4,24941821428571
1,1499973	4,29135428571429
1,1852634	4,32027785714286
